timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-30T10:28:50,codecarbon,110f1605-3607-45f2-9e94-9e56cbc2ec50,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.952855957992142,6.009801729642338e-11,2.035250555780185e-11,0.20650000000000002,0.0,3.0,3.37641840330131e-11,0.0,3.115274982216458e-10,3.452916822546589e-10,Spain,ESP,catalonia,,,macOS-26.0-arm64-arm-64bit-Mach-O,3.13.7,3.0.5,8,Apple M3,1,Apple M3,2.1181,41.383,16.0,machine,N,1.0
